relationshipId,createdTimestamp,updatedTimestamp,relationshipType,sourceNodeType,sourceNodeAttr,sourceNodeValue,targetNodeType,targetNodeAttr,targetNodeValue,affiliation,referenceType,sourceAuthoritySection,targetAuthoritySection,relationship,notes
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,USASI (ANSI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,USASI (ANSI),ControllingOrg,shortName,ASA (ANSI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,ASA (ANSI),ControllingOrg,shortName,AESC (ANSI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,INCITS,ControllingOrg,shortName,NCITS (INCITS),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,NCITS (INCITS),ControllingOrg,shortName,X3 (INCITS),,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,INCITS,ControllingOrg,shortName,INCITS/L2,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,NCITS (INCITS),ControllingOrg,shortName,INCITS/L2,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,X3 (INCITS),ControllingOrg,shortName,X3L2,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,X3 (INCITS),ControllingOrg,shortName,X3.2,,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,INCITS/L2,ControllingOrg,shortName,X3L2,,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,X3L2,ControllingOrg,shortName,X3.2,,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,ITI,ControllingOrg,shortName,CBEMA (ITI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,CBEMA (ITI),ControllingOrg,shortName,BEMA (ITI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,BEMA (ITI),ControllingOrg,shortName,OEMI (ITI),,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,OEMI (ITI),ControllingOrg,shortName,NAOAM (ITI),,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,INCITS,accredits,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,NCITS (INCITS),accredits,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,X3 (INCITS),accredits,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,USASI (ANSI),ControllingOrg,shortName,X3 (INCITS),accredits,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ASA (ANSI),ControllingOrg,shortName,X3 (INCITS),accredits,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ITI,ControllingOrg,shortName,INCITS,sponsors,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ITI,ControllingOrg,shortName,NCITS (INCITS),sponsors,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ITI,ControllingOrg,shortName,X3 (INCITS),sponsors,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,CBEMA (ITI),ControllingOrg,shortName,X3 (INCITS),sponsors,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,BEMA (ITI),ControllingOrg,shortName,X3 (INCITS),sponsors,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,ISO,national representative,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,ANSI,ControllingOrg,shortName,USNC (ANSI),,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,USNC (ANSI),ControllingOrg,shortName,IEC,national representative,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,INCITS/L2,ControllingOrg,shortName,JTC1 SC 2,national technical advisor,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,Ecma,ControllingOrg,shortName,ECMA (Ecma),,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Ecma,ControllingOrg,shortName,ECMA TC1,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,ECMA (Ecma),ControllingOrg,shortName,ECMA TC1,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Ecma,ControllingOrg,shortName,ECMA TC39,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,ICANN,ControllingOrg,shortName,PTI (ICANN),,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,PTI (ICANN),ControllingOrg,shortName,IANA,operates,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IESG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF GEN Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF GEN Area,ControllingOrg,shortName,iasa2 WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF GEN Area,ControllingOrg,shortName,poised95 WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF GEN Area,ControllingOrg,shortName,poisson WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF SEC Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,oauth WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,jose WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,scim WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,cose WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,spice WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,rats WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,scitt WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,ace WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,httpauth WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,kitten WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,radext WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,tls WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,uta WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,pem WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,ipsec WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,pkix WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,lamps WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,smime WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,curdle WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF SEC Area,ControllingOrg,shortName,openpgp WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF ART Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,appsawg WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,jsonbis WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,mediaman WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,sedate WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,urnbis WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,wimse WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF ART Area,ControllingOrg,shortName,xmpp WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF APP Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,822ext WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,drums WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,html WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,http WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,httpstate WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,impp WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,json WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,mhtml WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,tn3270e WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,uribof WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,urlreg WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF APP Area,ControllingOrg,shortName,urn WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF INT Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF INT Area,ControllingOrg,shortName,6man WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF INT Area,ControllingOrg,shortName,ipngwg WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF INT Area,ControllingOrg,shortName,ipv6 WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF INT Area,ControllingOrg,shortName,ntp WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF OPS Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF OPS Area,ControllingOrg,shortName,netmod WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF RTG Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF RTG Area,ControllingOrg,shortName,sidr WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF TSV Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF,ControllingOrg,shortName,IETF WIT Area,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF WIT Area,ControllingOrg,shortName,httpbis WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF WIT Area,ControllingOrg,shortName,masque WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF WIT Area,ControllingOrg,shortName,quic WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IETF WIT Area,ControllingOrg,shortName,tcpm WG,,,,,,
,,,HAS_AFFILIATE_ORG,ControllingOrg,shortName,IRTF,ControllingOrg,shortName,IETF,coordinated bodies,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IRTF,ControllingOrg,shortName,IRSG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,IRTF,ControllingOrg,shortName,cfrg RG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,AB/Connect WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,AuthZEN WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,DCP WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,EAP WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,eKYC-IDA WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,FAPI WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,FastFed WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,HEART WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,iGov WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,IPSIE WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,MODRNA WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,R&E WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OIDF,ControllingOrg,shortName,Shared Signals WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,Security TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,WSFed TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,WS-SX TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,WSS TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,WSS-M TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,OASIS,ControllingOrg,shortName,XACML TC,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,W3C,ControllingOrg,shortName,did WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,W3C,ControllingOrg,shortName,fedid WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,W3C,ControllingOrg,shortName,vc WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,W3C,ControllingOrg,shortName,webauthn WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,W3C,ControllingOrg,shortName,xml WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,FIDO Alliance,ControllingOrg,shortName,FIDO2 TWG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,FIDO Alliance,ControllingOrg,shortName,DO TWG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,FIDO Alliance,ControllingOrg,shortName,Metadata TWG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,FIDO Alliance,ControllingOrg,shortName,UAF TWG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Kantara,ControllingOrg,shortName,UMA WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Kantara,ControllingOrg,shortName,IA WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Kantara,ControllingOrg,shortName,RIUP WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Kantara,ControllingOrg,shortName,PEMC WG,,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,Kantara,ControllingOrg,shortName,ANCR WG,,,,,,
,,,PREVIOUSLY_KNOWN_AS,ControllingOrg,shortName,Netscape,ControllingOrg,shortName,Mosaic (Netscape),,,,,,
,,,HAS_CHILD_ORG,ControllingOrg,shortName,SVTA,ControllingOrg,shortName,OATC,,,,,,
,,,CONTROLS,ControllingOrg,shortName,X3.2,Authority,reference,US-ASCII [ASA X3.4-1963],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ASA X3.4-1963],AuthorityGroup,reference,US-ASCII,,,,,,
,,,CONTROLS,ControllingOrg,shortName,X3.2,Authority,reference,US-ASCII [ASA X3.4-1965],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ASA X3.4-1965],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ASA X3.4-1965],Authority,reference,US-ASCII [ASA X3.4-1963],,,,,,
,,,CONTROLS,ControllingOrg,shortName,X3.2,Authority,reference,US-ASCII [USAS X3.4-1967],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [USAS X3.4-1967],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [USAS X3.4-1967],Authority,reference,US-ASCII [ASA X3.4-1965],,,,,,
,,,CONTROLS,ControllingOrg,shortName,X3.2,Authority,reference,US-ASCII [USAS X3.4-1968],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [USAS X3.4-1968],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [USAS X3.4-1968],Authority,reference,US-ASCII [USAS X3.4-1967],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [USAS X3.4-1968],Authority,reference,ISO 646:1973,,,,,influenced,
,,,CONTROLS,ControllingOrg,shortName,X3L2,Authority,reference,US-ASCII [ANSI X3.4-1977],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI X3.4-1977],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI X3.4-1977],Authority,reference,US-ASCII [USAS X3.4-1968],,,,,,
,,,CONTROLS,ControllingOrg,shortName,X3L2,Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI X3.4-1986],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI X3.4-1986],Authority,reference,US-ASCII [ANSI X3.4-1977],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986],Authority,reference,US-ASCII [ANSI X3.4-1977],,,,,technically equivalent,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986],Authority,reference,ISO/IEC 646:1991,,,,,partially equivalent,ASCII is equivalent to IRV
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986],Authority,reference,ECMA-6 (12/1991),,,,,partially equivalent,ASCII is equivalent to IRV
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986],Authority,reference,ITU-T Rec. T.50 (09/1992),,,,,partially equivalent,ASCII is equivalent to IRV
,,,CONTROLS,ControllingOrg,shortName,X3L2,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1992)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1992)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1992)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1992)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,X3L2,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1997)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1997)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1997)],Authority,reference,US-ASCII [ANSI X3.4-1986 (R1992)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI X3.4-1986 (R1997)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,INCITS/L2,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2002)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2002)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2002)],Authority,reference,US-ASCII [ANSI X3.4-1986 (R1997)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2002)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,INCITS/L2,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2007)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2007)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2007)],Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2002)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2007)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,INCITS/L2,Authority,reference,US-ASCII [INCITS 4-1986 (R2012)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [INCITS 4-1986 (R2012)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [INCITS 4-1986 (R2012)],Authority,reference,US-ASCII [ANSI INCITS 4-1986 (R2007)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [INCITS 4-1986 (R2012)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,INCITS/L2,Authority,reference,US-ASCII [INCITS 4-1986 (R2017)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [INCITS 4-1986 (R2017)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [INCITS 4-1986 (R2017)],Authority,reference,US-ASCII [INCITS 4-1986 (R2012)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [INCITS 4-1986 (R2017)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,CONTROLS,ControllingOrg,shortName,INCITS/L2,Authority,reference,US-ASCII [INCITS 4-1986 (R2022)],,,,,,
,,,MEMBER_OF,Authority,reference,US-ASCII [INCITS 4-1986 (R2022)],AuthorityGroup,reference,US-ASCII,,,,,,
,,,SUPERSEDES,Authority,reference,US-ASCII [INCITS 4-1986 (R2022)],Authority,reference,US-ASCII [INCITS 4-1986 (R2017)],,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,US-ASCII [INCITS 4-1986 (R2022)],Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,republication,
,,,DEFINES,AuthorityGroup,reference,US-ASCII,Artifact,shortName,US-ASCII,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (04/1965),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (04/1965),AuthorityGroup,reference,ECMA-6,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (06/1967),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (06/1967),AuthorityGroup,reference,ECMA-6,,,,,,
,,,SUPERSEDES,Authority,reference,ECMA-6 (06/1967),Authority,reference,ECMA-6 (04/1965),,,,,,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (07/1970),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (07/1970),AuthorityGroup,reference,ECMA-6,,,,,,
,,,SUPERSEDES,Authority,reference,ECMA-6 (07/1970),Authority,reference,ECMA-6 (06/1967),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (07/1970),Authority,reference,ISO 646:1973,,,,,influenced,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (07/1970),Authority,reference,CCITT Rec. V.3 (1972),,,,,influenced,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (08/1973),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (08/1973),AuthorityGroup,reference,ECMA-6,,,,,,
,,,SUPERSEDES,Authority,reference,ECMA-6 (08/1973),Authority,reference,ECMA-6 (07/1970),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (08/1973),Authority,reference,CCITT Rec. V.3 (1972),,,,,technically equivalent,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (03/1985),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (03/1985),AuthorityGroup,reference,ECMA-6,,,,,,
,,,SUPERSEDES,Authority,reference,ECMA-6 (03/1985),Authority,reference,ECMA-6 (08/1973),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (03/1985),Authority,reference,ECMA-6 (08/1973),,,,,technically equivalent,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (03/1985),Authority,reference,ISO 646:1983,,,,,textually equivalent,
,,,CONTROLS,ControllingOrg,shortName,ECMA TC1,Authority,reference,ECMA-6 (12/1991),,,,,,
,,,MEMBER_OF,Authority,reference,ECMA-6 (12/1991),AuthorityGroup,reference,ECMA-6,,,,,,
,,,SUPERSEDES,Authority,reference,ECMA-6 (12/1991),Authority,reference,ECMA-6 (03/1985),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ECMA-6 (12/1991),Authority,reference,ISO/IEC 646:1991,,,,,textually equivalent,
,,,DEFINES,AuthorityGroup,reference,ECMA-6,Artifact,shortName,ISO/IEC 646 IRV,,,,,,ECMA-6 is an equivalent alternative to ISO/IEC 646
,,,CONTROLS,ControllingOrg,shortName,TC97 SC 2,Authority,reference,ISO/R 646:1967,,,,,,
,,,MEMBER_OF,Authority,reference,ISO/R 646:1967,AuthorityGroup,reference,ISO/IEC 646,,,,,,
,,,CONTROLS,ControllingOrg,shortName,TC97 SC 2,Authority,reference,ISO 646:1973,,,,,,
,,,MEMBER_OF,Authority,reference,ISO 646:1973,AuthorityGroup,reference,ISO/IEC 646,,,,,,
,,,OBSOLETES,Authority,reference,ISO 646:1973,Authority,reference,ISO/R 646:1967,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ISO 646:1973,Authority,reference,CCITT Rec. V.3 (1972),,,,,textually equivalent,
,,,CONTROLS,ControllingOrg,shortName,TC97 SC 2,Authority,reference,ISO 646:1983,,,,,,
,,,MEMBER_OF,Authority,reference,ISO 646:1983,AuthorityGroup,reference,ISO/IEC 646,,,,,,
