authorityId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,versionTag,title,status,type,ietfStream,publishedDate,deprecatedDate,withdrawnDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,doi,notes
,,,,relOnly; relComplete,RFC1750,,Randomness Recommendations for Security,Informational; Obsoleted,RFC - Informational,Legacy,1994-12-01,,,https://www.rfc-editor.org/rfc/rfc1750.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1750.txt,https://www.rfc-editor.org/rfc/rfc1750.html,https://datatracker.ietf.org/doc/rfc1750/,IETF Datatracker,10.17487/RFC1750,
,,,,relOnly; relComplete,RFC1948,,Defending Against Sequence Number Attacks,Informational; Obsoleted; Errata,RFC - Informational,Legacy,1996-05-01,,,https://www.rfc-editor.org/rfc/rfc1948.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1948.txt,https://www.rfc-editor.org/rfc/rfc1948.html,https://datatracker.ietf.org/doc/rfc1948/,IETF Datatracker,10.17487/RFC1948,
,,,,relOnly; relComplete,RFC1984,,IAB and IESG Statement on Cryptographic Technology and the Internet,Active,Best Current Practice,Legacy,1996-08-01,,,https://www.rfc-editor.org/rfc/rfc1984.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1984.txt,https://www.rfc-editor.org/rfc/rfc1984.html,https://datatracker.ietf.org/doc/rfc1984/,IETF Datatracker,10.17487/RFC1984,
,,,,relOnly; relComplete,RFC2040,,"The RC5, RC5-CBC, RC5-CBC-Pad, and RC5-CTS Algorithms",Informational; Errata,RFC - Informational,Legacy,1996-10-01,,,https://www.rfc-editor.org/rfc/rfc2040.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2040.txt,https://www.rfc-editor.org/rfc/rfc2040.html,https://datatracker.ietf.org/doc/rfc2040/,IETF Datatracker,10.17487/RFC2040,
,,,,relOnly; relComplete,RFC2104,,HMAC: Keyed-Hashing for Message Authentication,Informational; Updated; Errata,RFC - Informational,IETF,1997-02,,,https://www.rfc-editor.org/rfc/rfc2104.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2104.txt,https://www.rfc-editor.org/rfc/rfc2104.html,https://datatracker.ietf.org/doc/rfc2104/,IETF Datatracker,10.17487/RFC2104,
,,,,relOnly; relComplete,RFC2202,,Test Cases for HMAC-MD5 and HMAC-SHA-1,Informational; Errata,RFC - Informational,Legacy,1997-09-01,,,https://www.rfc-editor.org/rfc/rfc2202.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2202.txt,https://www.rfc-editor.org/rfc/rfc2202.html,https://datatracker.ietf.org/doc/rfc2202/,IETF Datatracker,10.17487/RFC2202,
,,,,relOnly; relComplete,RFC2268,,A Description of the RC2(r) Encryption Algorithm,Informational; Errata,RFC - Informational,Legacy,1998-03-01,,,https://www.rfc-editor.org/rfc/rfc2268.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2268.txt,https://www.rfc-editor.org/rfc/rfc2268.html,https://datatracker.ietf.org/doc/rfc2268/,IETF Datatracker,10.17487/RFC2268,
,,,,relOnly; relComplete,RFC2631,,Diffie-Hellman Key Agreement Method,Active; Errata,Proposed Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2631.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2631.txt,https://www.rfc-editor.org/rfc/rfc2631.html,https://datatracker.ietf.org/doc/rfc2631/,IETF Datatracker,10.17487/RFC2631,
,,,,relOnly; relComplete,RFC2875,,Diffie-Hellman Proof-of-Possession Algorithms,Obsoleted,Proposed Standard,IETF,2000-07-01,,,https://www.rfc-editor.org/rfc/rfc2875.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2875.txt,https://www.rfc-editor.org/rfc/rfc2875.html,https://datatracker.ietf.org/doc/rfc2875/,IETF Datatracker,10.17487/RFC2875,
,,,,relOnly; relComplete,RFC3174,,US Secure Hash Algorithm 1 (SHA1),Informational; Updated; Errata,RFC - Informational,Independent,2001-09-01,,,https://www.rfc-editor.org/rfc/rfc3174.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3174.txt,https://www.rfc-editor.org/rfc/rfc3174.html,https://datatracker.ietf.org/doc/rfc3174/,IETF Datatracker,10.17487/RFC3174,
,,,,relOnly; relComplete,RFC3394,,Advanced Encryption Standard (AES) Key Wrap Algorithm,Informational; Errata,RFC - Informational,IETF,2002-10-01,,,https://www.rfc-editor.org/rfc/rfc3394.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3394.txt,https://www.rfc-editor.org/rfc/rfc3394.html,https://datatracker.ietf.org/doc/rfc3394/,IETF Datatracker,10.17487/RFC3394,
,,,,relOnly; relComplete,RFC3610,,Counter with CBC-MAC (CCM),Informational,RFC - Informational,Independent,2003-09-23,,,https://www.rfc-editor.org/rfc/rfc3610.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3610.txt,https://www.rfc-editor.org/rfc/rfc3610.html,https://datatracker.ietf.org/doc/rfc3610/,IETF Datatracker,10.17487/RFC3610,
,,,,relOnly; relComplete,RFC3766,,Determining Strengths For Public Keys Used For Exchanging Symmetric Keys,Active,Best Current Practice,IETF,2004-04-26,,,https://www.rfc-editor.org/rfc/rfc3766.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3766.txt,https://www.rfc-editor.org/rfc/rfc3766.html,https://datatracker.ietf.org/doc/rfc3766/,IETF Datatracker,10.17487/RFC3766,
,,,,relOnly; relComplete,RFC3874,,A 224-bit One-way Hash Function: SHA-224,Informational,RFC - Informational,IETF,2004-09-14,,,https://www.rfc-editor.org/rfc/rfc3874.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3874.txt,https://www.rfc-editor.org/rfc/rfc3874.html,https://datatracker.ietf.org/doc/rfc3874/,IETF Datatracker,10.17487/RFC3874,
,,,,relOnly; relComplete,RFC4086,,Randomness Requirements for Security,Active; Errata,Best Current Practice,IETF,2005-06-06,,,https://www.rfc-editor.org/rfc/rfc4086.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4086.txt,https://www.rfc-editor.org/rfc/rfc4086.html,https://datatracker.ietf.org/doc/rfc4086/,IETF Datatracker,10.17487/RFC4086,
,,,,relOnly; relComplete,RFC4231,,"Identifiers and Test Vectors for HMAC-SHA-224, HMAC-SHA-256, HMAC-SHA-384, and HMAC-SHA-512",Active; Errata,Proposed Standard,IETF,2005-12-15,,,https://www.rfc-editor.org/rfc/rfc4231.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4231.txt,https://www.rfc-editor.org/rfc/rfc4231.html,https://datatracker.ietf.org/doc/rfc4231/,IETF Datatracker,10.17487/RFC4231,
,,,,relOnly; relComplete,RFC4270,,Attacks on Cryptographic Hashes in Internet Protocols,Informational; Errata,RFC - Informational,IETF,2005-12-01,,,https://www.rfc-editor.org/rfc/rfc4270.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4270.txt,https://www.rfc-editor.org/rfc/rfc4270.html,https://datatracker.ietf.org/doc/rfc4270/,IETF Datatracker,10.17487/RFC4270,
,,,,relOnly; relComplete,RFC4493,,The AES-CMAC Algorithm,Informational,RFC - Informational,IETF,2006-06-30,,,https://www.rfc-editor.org/rfc/rfc4493.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4493.txt,https://www.rfc-editor.org/rfc/rfc4493.html,https://datatracker.ietf.org/doc/rfc4493/,IETF Datatracker,10.17487/RFC4493,
,,,,relOnly; relComplete,RFC4634,,US Secure Hash Algorithms (SHA and HMAC-SHA),Informational; Obsoleted; Errata,RFC - Informational,IETF,2006-08-01,,,https://www.rfc-editor.org/rfc/rfc4634.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4634.txt,https://www.rfc-editor.org/rfc/rfc4634.html,https://datatracker.ietf.org/doc/rfc4634/,IETF Datatracker,10.17487/RFC4634,
,,,,relOnly; relComplete,RFC5114,,Additional Diffie-Hellman Groups for Use with IETF Standards,Informational,RFC - Informational,IETF,2008-01-25,,,https://www.rfc-editor.org/rfc/rfc5114.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5114.txt,https://www.rfc-editor.org/rfc/rfc5114.html,https://datatracker.ietf.org/doc/rfc5114/,IETF Datatracker,10.17487/RFC5114,
,,,,relOnly; relComplete,RFC5116,,An Interface and Algorithms for Authenticated Encryption,Active; Errata,Proposed Standard,IETF,2008-01-31,,,https://www.rfc-editor.org/rfc/rfc5116.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5116.txt,https://www.rfc-editor.org/rfc/rfc5116.html,https://datatracker.ietf.org/doc/rfc5116/,IETF Datatracker,10.17487/RFC5116,
,,,,relOnly; relComplete,RFC5639,,Elliptic Curve Cryptography (ECC) Brainpool Standard Curves and Curve Generation,Informational; Errata,RFC - Informational,Independent,2010-03-03,,,https://www.rfc-editor.org/rfc/rfc5639.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5639.txt,https://www.rfc-editor.org/rfc/rfc5639.html,https://datatracker.ietf.org/doc/rfc5639/,IETF Datatracker,10.17487/RFC5639,
,,,,relOnly; relComplete,RFC5869,,HMAC-based Extract-and-Expand Key Derivation Function (HKDF),Informational; Errata,RFC - Informational,IETF,2010-05-19,,,https://www.rfc-editor.org/rfc/rfc5869.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5869.txt,https://www.rfc-editor.org/rfc/rfc5869.html,https://datatracker.ietf.org/doc/rfc5869/,IETF Datatracker,10.17487/RFC5869,
,,,,relOnly; relComplete,RFC6090,,Fundamental Elliptic Curve Cryptography Algorithms,Informational; Errata,RFC - Informational,IETF,2011-02-02,,,https://www.rfc-editor.org/rfc/rfc6090.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6090.txt,https://www.rfc-editor.org/rfc/rfc6090.html,https://datatracker.ietf.org/doc/rfc6090/,IETF Datatracker,10.17487/RFC6090,
,,,,relOnly; relComplete,RFC6149,,MD2 to Historic Status,Informational,RFC - Informational,IETF,2011-03-07,,,https://www.rfc-editor.org/rfc/rfc6149.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6149.txt,https://www.rfc-editor.org/rfc/rfc6149.html,https://datatracker.ietf.org/doc/rfc6149/,IETF Datatracker,10.17487/RFC6149,
,,,,relOnly; relComplete,RFC6150,,MD4 to Historic Status,Informational; Errata,RFC - Informational,IETF,2011-03-06,,,https://www.rfc-editor.org/rfc/rfc6150.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6150.txt,https://www.rfc-editor.org/rfc/rfc6150.html,https://datatracker.ietf.org/doc/rfc6150/,IETF Datatracker,10.17487/RFC6150,
,,,,relOnly; relComplete,RFC6151,,Updated Security Considerations for the MD5 Message-Digest and the HMAC-MD5 Algorithms,Informational,RFC - Informational,IETF,2011-03-06,,,https://www.rfc-editor.org/rfc/rfc6151.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6151.txt,https://www.rfc-editor.org/rfc/rfc6151.html,https://datatracker.ietf.org/doc/rfc6151/,IETF Datatracker,10.17487/RFC6151,
,,,,relOnly; relComplete,RFC6194,,Security Considerations for the SHA-0 and SHA-1 Message-Digest Algorithms,Informational; Errata,RFC - Informational,IETF,2011-03-29,,,https://www.rfc-editor.org/rfc/rfc6194.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6194.txt,https://www.rfc-editor.org/rfc/rfc6194.html,https://datatracker.ietf.org/doc/rfc6194/,IETF Datatracker,10.17487/RFC6194,
,,,,relOnly; relComplete,RFC6234,,US Secure Hash Algorithms (SHA and SHA-based HMAC and HKDF),Informational; Errata,RFC - Informational,IETF,2011-05-06,,,https://www.rfc-editor.org/rfc/rfc6234.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6234.txt,https://www.rfc-editor.org/rfc/rfc6234.html,https://datatracker.ietf.org/doc/rfc6234/,IETF Datatracker,10.17487/RFC6234,
,,,,relOnly; relComplete,RFC6528,,Defending against Sequence Number Attacks,Obsoleted,Proposed Standard,IETF,2012-02-01,,,https://www.rfc-editor.org/rfc/rfc6528.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6528.txt,https://www.rfc-editor.org/rfc/rfc6528.html,https://datatracker.ietf.org/doc/rfc6528/,IETF Datatracker,10.17487/RFC6528,
,,,,relOnly; relComplete,RFC6955,,Diffie-Hellman Proof-of-Possession Algorithms,Active,Proposed Standard,IETF,2013-05-29,,,https://www.rfc-editor.org/rfc/rfc6955.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6955.txt,https://www.rfc-editor.org/rfc/rfc6955.html,https://datatracker.ietf.org/doc/rfc6955/,IETF Datatracker,10.17487/RFC6955,
,,,,relOnly; relComplete,RFC6979,,Deterministic Usage of the Digital Signature Algorithm (DSA) and Elliptic Curve Digital Signature Algorithm (ECDSA),Informational; Errata,RFC - Informational,Independent,2013-08-08,,,https://www.rfc-editor.org/rfc/rfc6979.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6979.txt,https://www.rfc-editor.org/rfc/rfc6979.html,https://datatracker.ietf.org/doc/rfc6979/,IETF Datatracker,10.17487/RFC6979,
,,,,relOnly; relComplete,RFC7696,,Guidelines for Cryptographic Algorithm Agility and Selecting Mandatory-to-Implement Algorithms,Active; Errata,Best Current Practice,IETF,2015-11-18,,,https://www.rfc-editor.org/rfc/rfc7696.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7696.txt,https://www.rfc-editor.org/rfc/rfc7696.html,https://datatracker.ietf.org/doc/rfc7696/,IETF Datatracker,10.17487/RFC7696,
,,,,relOnly; relComplete,RFC7748,,Elliptic Curves for Security,Informational; Errata,RFC - Informational,IRTF,2016-01-22,,,https://www.rfc-editor.org/rfc/rfc7748.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7748.txt,https://www.rfc-editor.org/rfc/rfc7748.html,https://datatracker.ietf.org/doc/rfc7748/,IETF Datatracker,10.17487/RFC7748,
,,,,relOnly; relComplete,RFC7914,,The scrypt Password-Based Key Derivation Function,Informational; Errata,RFC - Informational,IETF,2016-08-17,,,https://www.rfc-editor.org/rfc/rfc7914.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7914.txt,https://www.rfc-editor.org/rfc/rfc7914.html,https://datatracker.ietf.org/doc/rfc7914/,IETF Datatracker,10.17487/RFC7914,
,,,,relOnly; relComplete,RFC8032,,Edwards-Curve Digital Signature Algorithm (EdDSA),Informational; Errata,RFC - Informational,IRTF,2017-01-24,,,https://www.rfc-editor.org/rfc/rfc8032.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8032.txt,https://www.rfc-editor.org/rfc/rfc8032.html,https://datatracker.ietf.org/doc/rfc8032/,IETF Datatracker,10.17487/RFC8032,
,,,,relOnly; relComplete,RFC2313,,PKCS #1: RSA Encryption Version 1.5,Informational; Obsoleted,RFC - Informational,Legacy,1998-03,,,https://www.rfc-editor.org/rfc/rfc2313.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2313.txt,https://www.rfc-editor.org/rfc/rfc2313.html,https://datatracker.ietf.org/doc/rfc2313/,IETF Datatracker,10.17487/RFC2313,
,,,,relOnly; relComplete,RFC2314,,PKCS #10: Certification Request Syntax Version 1.5,Informational; Obsoleted,RFC - Informational,Legacy,1998-03-01,,,https://www.rfc-editor.org/rfc/rfc2314.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2314.txt,https://www.rfc-editor.org/rfc/rfc2314.html,https://datatracker.ietf.org/doc/rfc2314/,IETF Datatracker,10.17487/RFC2314,
,,,,relOnly; relComplete,RFC2315,,PKCS #7: Cryptographic Message Syntax Version 1.5,Informational,RFC - Informational,Legacy,1998-03-01,,,https://www.rfc-editor.org/rfc/rfc2315.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2315.txt,https://www.rfc-editor.org/rfc/rfc2315.html,https://datatracker.ietf.org/doc/rfc2315/,IETF Datatracker,10.17487/RFC2315,
,,,,relOnly; relComplete,RFC2437,,PKCS #1: RSA Cryptography Specifications Version 2.0,Informational; Obsoleted,RFC - Informational,Legacy,1998-10,,,https://www.rfc-editor.org/rfc/rfc2437.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2437.txt,https://www.rfc-editor.org/rfc/rfc2437.html,https://datatracker.ietf.org/doc/rfc2437/,IETF Datatracker,10.17487/RFC2437,
,,,,relOnly; relComplete,RFC2511,,Internet X.509 Certificate Request Message Format,Obsoleted,Proposed Standard,IETF,1999-03-01,,,https://www.rfc-editor.org/rfc/rfc2511.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2511.txt,https://www.rfc-editor.org/rfc/rfc2511.html,https://datatracker.ietf.org/doc/rfc2511/,IETF Datatracker,10.17487/RFC2511,
,,,,relOnly; relComplete,RFC2630,,Cryptographic Message Syntax,Obsoleted; Errata,Proposed Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2630.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2630.txt,https://www.rfc-editor.org/rfc/rfc2630.html,https://datatracker.ietf.org/doc/rfc2630/,IETF Datatracker,10.17487/RFC2630,
,,,,relOnly; relComplete,RFC2797,,Certificate Management Messages over CMS,Obsoleted; Errata,Proposed Standard,IETF,2000-04-01,,,https://www.rfc-editor.org/rfc/rfc2797.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2797.txt,https://www.rfc-editor.org/rfc/rfc2797.html,https://datatracker.ietf.org/doc/rfc2797/,IETF Datatracker,10.17487/RFC2797,
,,,,relOnly; relComplete,RFC2876,,Use of the KEA and SKIPJACK Algorithms in CMS,Informational; Errata,RFC - Informational,IETF,2000-07-01,,,https://www.rfc-editor.org/rfc/rfc2876.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2876.txt,https://www.rfc-editor.org/rfc/rfc2876.html,https://datatracker.ietf.org/doc/rfc2876/,IETF Datatracker,10.17487/RFC2876,
,,,,relOnly; relComplete,RFC2898,,PKCS #5: Password-Based Cryptography Specification Version 2.0,Informational; Obsoleted; Errata,RFC - Informational,Legacy,2000-09-01,,,https://www.rfc-editor.org/rfc/rfc2898.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2898.txt,https://www.rfc-editor.org/rfc/rfc2898.html,https://datatracker.ietf.org/doc/rfc2898/,IETF Datatracker,10.17487/RFC2898,
,,,,relOnly; relComplete,RFC2985,,PKCS #9: Selected Object Classes and Attribute Types Version 2.0,Informational; Errata,RFC - Informational,Legacy,2000-11-01,,,https://www.rfc-editor.org/rfc/rfc2985.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2985.txt,https://www.rfc-editor.org/rfc/rfc2985.html,https://datatracker.ietf.org/doc/rfc2985/,IETF Datatracker,10.17487/RFC2985,
,,,,relOnly; relComplete,RFC2986,,PKCS #10: Certification Request Syntax Specification Version 1.7,Informational; Updated; Errata,RFC - Informational,Legacy,2000-11-01,,,https://www.rfc-editor.org/rfc/rfc2986.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2986.txt,https://www.rfc-editor.org/rfc/rfc2986.html,https://datatracker.ietf.org/doc/rfc2986/,IETF Datatracker,10.17487/RFC2986,
,,,,relOnly; relComplete,RFC3211,,Password-based Encryption for CMS,Obsoleted,Proposed Standard,IETF,2001-12-01,,,https://www.rfc-editor.org/rfc/rfc3211.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3211.txt,https://www.rfc-editor.org/rfc/rfc3211.html,https://datatracker.ietf.org/doc/rfc3211/,IETF Datatracker,10.17487/RFC3211,
,,,,relOnly; relComplete,RFC3218,,Preventing the Million Message Attack on Cryptographic Message Syntax,Informational; Errata,RFC - Informational,IETF,2002-01-01,,,https://www.rfc-editor.org/rfc/rfc3218.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3218.txt,https://www.rfc-editor.org/rfc/rfc3218.html,https://datatracker.ietf.org/doc/rfc3218/,IETF Datatracker,10.17487/RFC3218,
,,,,relOnly; relComplete,RFC3274,,Compressed Data Content Type for Cryptographic Message Syntax (CMS),Active,Proposed Standard,IETF,2002-06-11,,,https://www.rfc-editor.org/rfc/rfc3274.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3274.txt,https://www.rfc-editor.org/rfc/rfc3274.html,https://datatracker.ietf.org/doc/rfc3274/,IETF Datatracker,10.17487/RFC3274,
,,,,relOnly; relComplete,RFC3278,,Use of Elliptic Curve Cryptography (ECC) Algorithms in Cryptographic Message Syntax (CMS),Informational; Obsoleted; Errata,RFC - Informational,IETF,2002-05-10,,,https://www.rfc-editor.org/rfc/rfc3278.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3278.txt,https://www.rfc-editor.org/rfc/rfc3278.html,https://datatracker.ietf.org/doc/rfc3278/,IETF Datatracker,10.17487/RFC3278,
,,,,relOnly; relComplete,RFC3369,,Cryptographic Message Syntax (CMS),Obsoleted; Errata,Proposed Standard,IETF,2002-09-05,,,https://www.rfc-editor.org/rfc/rfc3369.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3369.txt,https://www.rfc-editor.org/rfc/rfc3369.html,https://datatracker.ietf.org/doc/rfc3369/,IETF Datatracker,10.17487/RFC3369,
,,,,relOnly; relComplete,RFC3370,,Cryptographic Message Syntax (CMS) Algorithms,Active; Updated; Errata,Proposed Standard,IETF,2002-09-05,,,https://www.rfc-editor.org/rfc/rfc3370.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3370.txt,https://www.rfc-editor.org/rfc/rfc3370.html,https://datatracker.ietf.org/doc/rfc3370/,IETF Datatracker,10.17487/RFC3370,
,,,,relOnly; relComplete,RFC3447,,Public-Key Cryptography Standards (PKCS) #1: RSA Cryptography Specifications Version 2.1,Informational; Obsoleted; Errata,RFC - Informational,IETF,2003-02-06,,,https://www.rfc-editor.org/rfc/rfc3447.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3447.txt,https://www.rfc-editor.org/rfc/rfc3447.html,https://datatracker.ietf.org/doc/rfc3447/,IETF Datatracker,10.17487/RFC3447,
